BJD - 2454833,Corrected Flux
2814.19533,0.998010585
2814.215762,0.998079526
2814.236194,0.997961006
2814.256626,0.998163658
2814.277057,0.998188891
2814.297489,0.997911975
2814.317921,0.998134107
2814.338353,0.998271557
2814.358785,0.998266763
2814.399649,0.998149198
2814.420081,0.997995636
2814.440512,0.998123183
2814.460944,0.99798293
2814.481376,0.997755913
2814.501808,0.997875025
2814.52224,0.997740541
2814.542672,0.997891596
2814.563104,0.997694763
2814.583536,0.997849174
2814.603967,0.997512078
2814.644831,0.997839136
2814.665263,0.997809901
2814.685695,0.997832621
2814.706127,0.99769318
2814.726559,0.997743512
2814.746991,0.997701757
2814.767423,0.997628091
2814.787854,0.997628418
2814.808286,0.997426759
2814.828718,0.99764792
2814.84915,0.997747145
2814.890014,0.998018991
2814.910446,0.998000038
2814.930878,0.997915369
2814.95131,0.997856428
2814.971742,0.997797129
2814.992173,0.997759334
2815.012605,0.998149825
2815.033037,0.998059519
2815.053469,0.997882846
2815.073901,0.997808508
2815.094333,0.998200094
2815.135197,0.998163815
2815.155628,0.998076637
2815.17606,0.998232449
2815.196492,0.99796617
2815.216924,0.998096712
2815.237356,0.998290433
2815.257788,0.99809422
2815.27822,0.998213839
2815.298652,0.997825625
2815.319084,0.997758628
2815.339516,0.998068657
2815.380379,0.997834799
2815.400811,0.998029007
2815.421243,0.997828707
2815.441675,0.998785141
2815.462107,0.997750705
2815.482539,0.997713944
2815.502971,0.997876902
2815.523403,0.997746793
2815.543834,0.99814146
2815.564266,0.998042609
2815.584698,0.998174356
2815.625562,0.99801832
2815.645994,0.99825238
2815.666426,0.998272305
2815.686858,0.998411054
2815.70729,0.998275714
2815.727722,0.998633162
2815.748154,0.998599219
2815.768585,0.998448084
2815.789017,0.998996802
2815.809449,0.998769974
2815.829881,0.998828264
2815.891177,0.999177292
2815.911609,0.99910877
2815.932041,0.999290759
2815.952473,0.999207651
2815.972904,0.999424237
2815.993336,0.999300492
2816.013768,0.99962465
2816.0342,0.999443125
2816.054632,0.99987278
2816.075064,0.999821593
2816.115928,0.999785965
2816.13636,0.999682525
2816.156791,0.999878358
2816.177223,0.999732212
2816.197655,0.999844676
2816.218087,0.999801549
2816.238519,0.999378244
2816.258951,0.999589876
2816.279383,0.999599822
2816.299815,0.99959542
2816.320247,0.999473634
2816.361111,0.999735384
2816.381543,0.999839236
2816.401975,0.99970942
2816.422406,0.999578726
2816.442838,0.999598982
2816.46327,0.999734498
2816.483702,0.999533881
2816.504134,0.999803943
2816.524566,0.99994769
2816.544998,0.999639033
2816.56543,1.000006282
2816.606294,0.999716505
2816.626725,1.000055165
2816.647157,1.00014771
2816.667589,1.000201796
2816.688021,1.000114623
2816.708453,1.000226472
2816.728885,1.000049755
2816.749317,1.00012822
2816.769749,1.000473323
2816.790181,1.000285416
2816.810613,1.000339421
2816.851477,1.000275658
2816.871908,1.000303715
2816.89234,1.000052233
2816.912772,1.000034534
2816.933204,1.000132267
2816.953636,1.000382622
2816.974068,1.000069331
2816.9945,0.999956996
2817.014932,1.000153097
2817.035364,0.999974742
2817.055796,0.999977747
2817.09666,1.00006138
2817.117092,0.99987621
2817.137523,0.999914344
2817.157955,0.999841302
2817.178387,0.99994652
2817.198819,0.999672348
2817.219251,0.999902108
2817.239683,0.999801938
2817.260115,0.999735579
2817.280547,0.999753542
2817.300979,0.999702376
2817.341843,0.999715802
2817.362275,0.999946483
2817.382707,0.999722292
2817.403138,0.999682373
2817.42357,0.999761013
2817.444002,0.999818817
2817.464434,0.999521539
2817.484866,0.999708068
2817.505298,0.999545954
2817.52573,0.999530864
2817.546162,0.999517428
2817.566594,0.999318312
2817.587026,0.99942886
2817.607458,0.999333664
2817.62789,0.999497513
2817.648322,0.999416812
2817.668754,0.999611071
2817.689185,0.999636394
2817.709617,0.999395423
2817.730049,0.999518802
2817.750481,0.999489597
2817.770913,0.999469406
2817.791345,0.999304795
2817.832209,0.99928802
2817.852641,0.99920726
2817.873073,0.999451537
2817.893505,0.999009534
2817.913937,0.999074934
2817.934369,0.999206476
2817.954801,0.999083397
2817.975233,0.999030733
2817.995664,0.99884171
2818.016096,0.99870903
2818.036528,0.998576623
2818.077392,0.998686559
2818.097824,0.998623381
2818.118256,0.998685499
2818.138688,0.998398845
2818.15912,0.99828034
2818.179552,0.998218854
2818.199984,0.998333337
2818.220416,0.998045124
2818.240848,0.998185152
2818.26128,0.997742793
2818.281712,0.997720332
2818.302143,0.997634028
2818.322575,0.997615722
2818.343007,0.997603335
2818.363439,0.997677011
2818.383871,0.997476425
2818.404303,0.997763798
2818.424735,0.997297634
2818.445167,0.997447417
2818.465599,0.997320493
2818.486031,0.99743493
2818.506463,0.997194859
2818.526895,0.997208696
2818.567759,0.996994028
2818.588191,0.996798682
2818.608623,0.996823222
2818.629055,0.996766041
2818.649487,0.996934032
2818.669919,0.996765533
2818.69035,0.996943828
